0001000000 0949319630 1/396.98293 0.0025190000 1/127.71392 0.0078300000
0002000000 3593991959 1/400.96231 0.0024940000 1/128.64218 0.0077735000
0003000000 0733355827 1/397.35099 0.0025166667 1/128.95461 0.0077546667
0004000000 0616679637 1/395.45230 0.0025287500 1/128.94907 0.0077550000
0005000000 0854475396 1/397.83577 0.0025136000 1/128.85934 0.0077604000
0006000000 3163836974 1/398.80359 0.0025075000 1/128.82448 0.0077625000
0007000000 1215957678 1/397.29837 0.0025170000 1/129.01086 0.0077512857
0008000000 3962747399 1/396.78603 0.0025202500 1/128.96154 0.0077542500
0009000000 3625424135 1/397.52650 0.0025155556 1/129.07852 0.0077472222
0010000000 3956823786 1/398.18428 0.0025114000 1/129.23904 0.0077376000
0011000000 1854373905 1/397.09758 0.0025182727 1/128.94907 0.0077550000
0012000000 0170527415 1/396.18343 0.0025240833 1/128.83416 0.0077619167
0013000000 1407675772 1/395.89487 0.0025259231 1/129.04507 0.0077492308
0014000000 0643091653 1/394.95585 0.0025319286 1/128.82685 0.0077623571
0015000000 0584309106 1/395.94552 0.0025256000 1/128.88813 0.0077586667
0016000000 3773096617 1/395.98079 0.0025253750 1/129.05932 0.0077483750
0017000000 3972357014 1/395.25692 0.0025300000 1/129.00876 0.0077514118
0018000000 4253756662 1/395.60440 0.0025277778 1/128.91028 0.0077573333
0019000000 3744655638 1/395.75913 0.0025267895 1/128.89395 0.0077583158
0020000000 0532781083 1/395.78881 0.0025266000 1/128.90751 0.0077575000
0021000000 1073404280 1/395.98733 0.0025253333 1/128.84779 0.0077610952
0022000000 0059474608 1/396.91131 0.0025194545 1/128.96343 0.0077541364
0023000000 3075290918 1/396.97608 0.0025190435 1/129.00620 0.0077515652
0024000000 1126387389 1/397.25234 0.0025172917 1/129.03781 0.0077496667
0025000000 3634681514 1/397.19106 0.0025176800 1/128.96237 0.0077542000
0026000000 0854091525 1/397.21946 0.0025175000 1/128.87812 0.0077592692
0027000000 3062645568 1/396.93624 0.0025192963 1/128.84876 0.0077610370
0028000000 0735907560 1/396.94353 0.0025192500 1/128.85649 0.0077605714
0029000000 2629881143 1/396.85255 0.0025198276 1/128.92556 0.0077564138
0030000000 0780319278 1/396.61555 0.0025213333 1/128.93244 0.0077560000
0031000000 0659620017 1/397.21692 0.0025175161 1/128.94048 0.0077555161
0032000000 2647068577 1/397.52047 0.0025155938 1/129.01665 0.0077509375
0033000000 2059916058 1/397.79645 0.0025138485 1/129.05850 0.0077484242
0034000000 2719078808 1/398.00995 0.0025125000 1/129.09448 0.0077462647
0035000000 0475629160 1/397.86743 0.0025134000 1/129.04796 0.0077490571
0036000000 2763859978 1/397.99235 0.0025126111 1/129.11046 0.0077453056
0037000000 1558956724 1/398.12344 0.0025117838 1/129.13223 0.0077440000
0038000000 1674913007 1/398.26023 0.0025109211 1/129.16998 0.0077417368
0039000000 0468577174 1/398.42673 0.0025098718 1/129.21095 0.0077392821
0040000000 0054881326 1/398.37463 0.0025102000 1/129.15141 0.0077428500
0041000000 0491534225 1/398.22063 0.0025111707 1/129.12613 0.0077443659
0042000000 4167075221 1/398.16843 0.0025115000 1/129.12588 0.0077443810
0043000000 0881568357 1/398.52084 0.0025092791 1/129.16753 0.0077418837
0044000000 1219740804 1/398.31981 0.0025105455 1/129.09813 0.0077460455
0045000000 4024980557 1/398.45576 0.0025096889 1/129.09370 0.0077463111
0046000000 3045173049 1/398.28909 0.0025107391 1/129.02647 0.0077503478
0047000000 1066495027 1/398.62939 0.0025085957 1/129.04147 0.0077494468
0048000000 3434207466 1/398.46260 0.0025096458 1/129.02324 0.0077505417
0049000000 3206242979 1/398.56192 0.0025090204 1/129.07678 0.0077473265
0050000000 2283659322 1/398.38733 0.0025101200 1/129.09022 0.0077465200
0051000000 0896309674 1/398.34103 0.0025104118 1/129.10183 0.0077458235
0052000000 3497189441 1/398.12575 0.0025117692 1/129.07582 0.0077473846
0053000000 2611969825 1/398.31056 0.0025106038 1/129.08600 0.0077467736
0054000000 1877978270 1/398.32409 0.0025105185 1/129.14057 0.0077435000
0055000000 4011897013 1/398.41503 0.0025099455 1/129.13830 0.0077436364
0056000000 4084866672 1/398.32703 0.0025105000 1/129.13610 0.0077437679
0057000000 4027120369 1/398.50943 0.0025093509 1/129.18462 0.0077408596
0058000000 2583567655 1/398.66379 0.0025083793 1/129.20069 0.0077398966
0059000000 4066833271 1/398.42252 0.0025098983 1/129.16531 0.0077420169
0060000000 3954639937 1/398.37199 0.0025102167 1/129.18700 0.0077407167
0061000000 1424096791 1/398.22431 0.0025111475 1/129.18364 0.0077409180
0062000000 4127316333 1/398.40381 0.0025100161 1/129.21054 0.0077393065
0063000000 3369752007 1/398.59290 0.0025088254 1/129.22918 0.0077381905
0064000000 0762356055 1/398.49320 0.0025094531 1/129.20105 0.0077398750
0065000000 4057952088 1/398.42591 0.0025098769 1/129.22260 0.0077385846
0066000000 2355643546 1/398.39195 0.0025100909 1/129.19441 0.0077402727
0067000000 1830227534 1/398.28559 0.0025107612 1/129.21342 0.0077391343
0068000000 4155015510 1/398.32936 0.0025104853 1/129.23629 0.0077377647
0069000000 0019633870 1/398.45699 0.0025096812 1/129.26698 0.0077359275
0070000000 3592774917 1/398.46988 0.0025096000 1/129.27054 0.0077357143
0071000000 0421781632 1/398.42873 0.0025098592 1/129.24789 0.0077370704
0072000000 0829052329 1/398.63799 0.0025085417 1/129.27854 0.0077352361
0073000000 2524525417 1/398.83082 0.0025073288 1/129.26485 0.0077360548
0074000000 3423717614 1/398.92398 0.0025067432 1/129.27232 0.0077356081
0075000000 0812395363 1/399.11025 0.0025055733 1/129.30812 0.0077334667
0076000000 2474638811 1/399.14709 0.0025053421 1/129.32978 0.0077321711
0077000000 1552019410 1/399.23264 0.0025048052 1/129.34046 0.0077315325
0078000000 0245900911 1/399.12806 0.0025054615 1/129.36954 0.0077297949
0079000000 0822980309 1/399.17739 0.0025051519 1/129.38433 0.0077289114
0080000000 0216761518 1/399.09804 0.0025056500 1/129.38305 0.0077289875
0081000000 1789231189 1/399.13472 0.0025054198 1/129.40083 0.0077279259
0082000000 3397387500 1/398.94523 0.0025066098 1/129.40490 0.0077276829
0083000000 2677128645 1/399.00010 0.0025062651 1/129.43773 0.0077257229
0084000000 3779265933 1/398.98544 0.0025063571 1/129.39879 0.0077280476
0085000000 3900441566 1/398.94304 0.0025066235 1/129.39309 0.0077283882
0086000000 3861506410 1/398.98491 0.0025063605 1/129.40036 0.0077279535
0087000000 1400544487 1/398.83741 0.0025072874 1/129.38150 0.0077290805
0088000000 3927790949 1/398.80540 0.0025074886 1/129.38075 0.0077291250
0089000000 1664311657 1/398.78304 0.0025076292 1/129.39620 0.0077282022
0090000000 1296171100 1/398.72585 0.0025079889 1/129.40275 0.0077278111
0091000000 1954313892 1/398.67866 0.0025082857 1/129.38560 0.0077288352
0092000000 3863691308 1/398.74309 0.0025078804 1/129.38667 0.0077287717
0093000000 0215092427 1/398.72408 0.0025080000 1/129.38986 0.0077285806
0094000000 1118032524 1/398.76637 0.0025077340 1/129.39317 0.0077283830
0095000000 0029697508 1/398.74751 0.0025078526 1/129.39606 0.0077282105
0096000000 1904728988 1/398.80028 0.0025075208 1/129.38180 0.0077290625
0097000000 1552641974 1/398.73064 0.0025079588 1/129.37059 0.0077297320
0098000000 0786299990 1/398.68677 0.0025082347 1/129.36423 0.0077301122
0099000000 1165921222 1/398.50901 0.0025093535 1/129.34464 0.0077312828
0100000000 3931917622 1/398.46670 0.0025096200 1/129.36979 0.0077297800
