0001000000 1189087203 1/397.14059 0.0025180000 1/130.94147 0.0076370000
0002000000 1330421245 1/402.57649 0.0024840000 1/131.31114 0.0076155000
0003000000 1696269340 1/400.53405 0.0024966667 1/131.00437 0.0076333333
0004000000 0845152074 1/401.00251 0.0024937500 1/131.21207 0.0076212500
0005000000 0565749459 1/397.36152 0.0025166000 1/130.54489 0.0076602000
0006000000 0599420518 1/398.83010 0.0025073333 1/130.70187 0.0076510000
0007000000 2679581770 1/399.97714 0.0025001429 1/130.72384 0.0076497143
0008000000 0008212364 1/399.84006 0.0025010000 1/130.58879 0.0076576250
0009000000 0572763080 1/399.87559 0.0025007778 1/130.59756 0.0076571111
0010000000 3403028920 1/398.46988 0.0025096000 1/130.19477 0.0076808000
0011000000 0837782562 1/399.46254 0.0025033636 1/130.13439 0.0076843636
0012000000 1207038366 1/399.04230 0.0025060000 1/130.04747 0.0076895000
0013000000 1872347162 1/398.63850 0.0025085385 1/130.08065 0.0076875385
0014000000 0928092460 1/398.89449 0.0025069286 1/130.11152 0.0076857143
0015000000 2751241502 1/398.84070 0.0025072667 1/130.21172 0.0076798000
0016000000 1562710884 1/398.50560 0.0025093750 1/130.01048 0.0076916875
0017000000 3608726428 1/399.00483 0.0025062353 1/129.90586 0.0076978824
0018000000 0668010065 1/399.23701 0.0025047778 1/129.86544 0.0077002778
0019000000 1761505398 1/398.93338 0.0025066842 1/129.76281 0.0077063684
0020000000 0044459657 1/399.43281 0.0025035500 1/129.72524 0.0077086000
0021000000 3713114282 1/399.54338 0.0025028571 1/129.82597 0.0077026190
0022000000 1019278082 1/399.47705 0.0025032727 1/129.79964 0.0077041818
0023000000 3754152900 1/399.51364 0.0025030435 1/129.82761 0.0077025217
0024000000 1061723273 1/399.54718 0.0025028333 1/129.84062 0.0077017500
0025000000 3476021696 1/399.27811 0.0025045200 1/129.80203 0.0077040400
0026000000 1364896389 1/399.18934 0.0025050769 1/129.72175 0.0077088077
0027000000 1693926442 1/399.21930 0.0025048889 1/129.79209 0.0077046296
0028000000 0222871260 1/399.18452 0.0025051071 1/129.72452 0.0077086429
0029000000 2146293463 1/398.93800 0.0025066552 1/129.69415 0.0077104483
0030000000 2832842390 1/398.52810 0.0025092333 1/129.67422 0.0077116333
0031000000 2695302645 1/398.84207 0.0025072581 1/129.68487 0.0077110000
0032000000 1639829660 1/398.78868 0.0025075937 1/129.65334 0.0077128750
0033000000 0908832642 1/398.84938 0.0025072121 1/129.66041 0.0077124545
0034000000 2522817931 1/398.56049 0.0025090294 1/129.68338 0.0077110882
0035000000 4057018234 1/398.49710 0.0025094286 1/129.62963 0.0077142857
0036000000 1794708413 1/398.08477 0.0025120278 1/129.59476 0.0077163611
0037000000 3664903719 1/397.72544 0.0025142973 1/129.53776 0.0077197568
0038000000 0737153918 1/397.45212 0.0025160263 1/129.49219 0.0077224737
0039000000 1455277440 1/397.71974 0.0025143333 1/129.51088 0.0077213590
0040000000 0567741967 1/397.68152 0.0025145750 1/129.46325 0.0077242000
0041000000 1146841097 1/397.42931 0.0025161707 1/129.39959 0.0077280000
0042000000 1881443257 1/397.20819 0.0025175714 1/129.37607 0.0077294048
0043000000 3006875879 1/397.01592 0.0025187907 1/129.32525 0.0077324419
0044000000 0987183063 1/397.02591 0.0025187273 1/129.37143 0.0077296818
0045000000 1871853898 1/397.09503 0.0025182889 1/129.35681 0.0077305556
0046000000 2010912255 1/397.22975 0.0025174348 1/129.31919 0.0077328043
0047000000 3206597821 1/397.38235 0.0025164681 1/129.32517 0.0077324468
0048000000 2684206263 1/397.51553 0.0025156250 1/129.38284 0.0077290000
0049000000 2584351843 1/397.37892 0.0025164898 1/129.36337 0.0077301633
0050000000 0729803186 1/397.20684 0.0025175800 1/129.36477 0.0077300800
0051000000 4283163716 1/397.21482 0.0025175294 1/129.36381 0.0077301373
0052000000 0978465805 1/397.01021 0.0025188269 1/129.31399 0.0077331154
0053000000 3753701814 1/397.03646 0.0025186604 1/129.32223 0.0077326226
0054000000 1483544174 1/397.11138 0.0025181852 1/129.33853 0.0077316481
0055000000 2335019447 1/397.20942 0.0025175636 1/129.34025 0.0077315455
0056000000 2913853246 1/396.91821 0.0025194107 1/129.32219 0.0077326250
0057000000 3281837006 1/397.05483 0.0025185439 1/129.34791 0.0077310877
0058000000 0475715617 1/397.08621 0.0025183448 1/129.31419 0.0077331034
0059000000 1551847858 1/397.09515 0.0025182881 1/129.33434 0.0077318983
0060000000 0873571422 1/397.05123 0.0025185667 1/129.33236 0.0077320167
0061000000 2157492884 1/397.01393 0.0025188033 1/129.31976 0.0077327705
0062000000 3842946083 1/396.93210 0.0025193226 1/129.28248 0.0077350000
0063000000 3865137815 1/396.79790 0.0025201746 1/129.29867 0.0077340317
0064000000 0368100593 1/396.90415 0.0025195000 1/129.31540 0.0077330313
0065000000 3445928516 1/397.11875 0.0025181385 1/129.31721 0.0077329231
0066000000 2668824867 1/397.16210 0.0025178636 1/129.29287 0.0077343788
0067000000 1898870815 1/397.04645 0.0025185970 1/129.29246 0.0077344030
0068000000 0919389722 1/396.96671 0.0025191029 1/129.26405 0.0077361029
0069000000 4052287398 1/396.94182 0.0025192609 1/129.25052 0.0077369130
0070000000 4050650304 1/397.03472 0.0025186714 1/129.26649 0.0077359571
0071000000 4087211888 1/396.98959 0.0025189577 1/129.26671 0.0077359437
0072000000 0646280737 1/396.91728 0.0025194167 1/129.24465 0.0077372639
0073000000 0272119977 1/397.03259 0.0025186849 1/129.21223 0.0077392055
0074000000 2817236044 1/397.11714 0.0025181486 1/129.24094 0.0077374865
0075000000 0294255894 1/396.96192 0.0025191333 1/129.20587 0.0077395867
0076000000 1308280769 1/397.12606 0.0025180921 1/129.22159 0.0077386447
0077000000 1286721970 1/397.19385 0.0025176623 1/129.22217 0.0077386104
0078000000 2141393344 1/397.14868 0.0025179487 1/129.19897 0.0077400000
0079000000 1517827163 1/397.04678 0.0025185949 1/129.19030 0.0077405190
0080000000 3928665917 1/397.09525 0.0025182875 1/129.19208 0.0077404125
0081000000 2023293631 1/397.09581 0.0025182840 1/129.18743 0.0077406914
0082000000 0959744275 1/396.90223 0.0025195122 1/129.17393 0.0077415000
0083000000 3933250312 1/396.81212 0.0025200843 1/129.16057 0.0077423012
0084000000 0759254769 1/396.84789 0.0025198571 1/129.17433 0.0077414762
0085000000 3652597753 1/396.88654 0.0025196118 1/129.16795 0.0077418588
0086000000 1815443745 1/396.94262 0.0025192558 1/129.17122 0.0077416628
0087000000 1191307280 1/396.96844 0.0025190920 1/129.18880 0.0077406092
0088000000 3152407011 1/397.13700 0.0025180227 1/129.21984 0.0077387500
0089000000 2472835681 1/397.18844 0.0025176966 1/129.23217 0.0077380112
0090000000 2144423056 1/397.17038 0.0025178111 1/129.26057 0.0077363111
0091000000 3877905633 1/397.23940 0.0025173736 1/129.25072 0.0077369011
0092000000 2445230353 1/397.16973 0.0025178152 1/129.25651 0.0077365543
0093000000 2967168537 1/397.18129 0.0025177419 1/129.27583 0.0077353978
0094000000 3080809087 1/397.10032 0.0025182553 1/129.26364 0.0077361277
0095000000 4231667597 1/396.95473 0.0025191789 1/129.26102 0.0077362842
0096000000 2319198469 1/396.93861 0.0025192812 1/129.25759 0.0077364896
0097000000 0170996332 1/396.83027 0.0025199691 1/129.23942 0.0077375773
0098000000 2811294381 1/396.86557 0.0025197449 1/129.27225 0.0077356122
0099000000 4196426822 1/396.99885 0.0025188990 1/129.28012 0.0077351414
0100000000 4215705361 1/397.02233 0.0025187500 1/129.31609 0.0077329900
